3.300000000000000000e+01	-5.752012316727887082e+03
6.300000000000000000e+01	1.283233615678967180e+04
1.700000000000000000e+02	1.258270326397657846e+04
3.000000000000000000e+02	1.360184870942677844e+04
4.510000000000000000e+02	8.091732298300703405e+02
4.880000000000000000e+02	1.328272569503747582e+04
5.070000000000000000e+02	1.575334191728298902e+04
5.240000000000000000e+02	-1.475466325634499526e+03
6.250000000000000000e+02	3.974859302611014755e+03
7.060000000000000000e+02	-2.856753506266552904e+03
7.320000000000000000e+02	4.122020298877023379e+03
7.820000000000000000e+02	-8.066811455622441827e+03
8.790000000000000000e+02	-1.362267000022689672e+03
1.089000000000000000e+03	7.395199840920904535e+03
1.091000000000000000e+03	1.758712153473498984e+04
1.117000000000000000e+03	1.873307438836477377e+04
1.126000000000000000e+03	1.245678141625727221e+04
1.132000000000000000e+03	1.561831794288961282e+04
1.146000000000000000e+03	5.302912682413591938e+03
1.177000000000000000e+03	1.886679630591222303e+04
1.198000000000000000e+03	-1.533570453381345396e+04
1.214000000000000000e+03	1.519319151087372484e+04
1.222000000000000000e+03	7.550766165526977602e+03
1.247000000000000000e+03	-4.622766779707521346e+04
1.408000000000000000e+03	2.484648063135854682e+04
1.435000000000000000e+03	8.961622763171308179e+03
1.458000000000000000e+03	1.136106473977185669e+04
1.500000000000000000e+03	-1.880337088546025916e+04
1.548000000000000000e+03	2.575303480758981823e+04
1.568000000000000000e+03	2.392781608400718596e+03
1.732000000000000000e+03	1.222660586453502447e+03
1.738000000000000000e+03	-5.879815283418603940e+03
1.813000000000000000e+03	1.861350349070745142e+04
1.911000000000000000e+03	-1.495107769099494544e+04
1.947000000000000000e+03	-1.315154030656618670e+04
1.962000000000000000e+03	1.808973663063849745e+04
2.030000000000000000e+03	1.058619929477158621e+04
2.095000000000000000e+03	1.204458254432819376e+04
2.164000000000000000e+03	-7.122909435330465385e+03
2.216000000000000000e+03	-2.563722710105419083e+03
2.226000000000000000e+03	1.433887180430657827e+04
2.605000000000000000e+03	-3.285027767666211389e+02
2.633000000000000000e+03	-5.263740407796649379e+02
2.659000000000000000e+03	1.110320433616653418e+03
2.704000000000000000e+03	3.096554781038495548e+03
2.858000000000000000e+03	7.854306690430140407e+03
2.898000000000000000e+03	1.925924187994709428e+04
2.960000000000000000e+03	1.014739276069887819e+04
3.012000000000000000e+03	5.202018452361659911e+03
3.027000000000000000e+03	9.097856356514892013e+02
3.036000000000000000e+03	1.489862115624131548e+03
3.042000000000000000e+03	9.466028342200534098e+03
3.066000000000000000e+03	2.749140002818531502e+04
3.078000000000000000e+03	2.329166863412690873e+03
3.149000000000000000e+03	-5.973324494416053767e+02
3.167000000000000000e+03	-1.706694992490210279e+04
3.217000000000000000e+03	1.458916041430695259e+03
3.255000000000000000e+03	-4.027799461087247892e+03
3.314000000000000000e+03	-1.453053302639578988e+03
3.349000000000000000e+03	9.174178470728857064e+03
3.382000000000000000e+03	1.134172603791045367e+04
3.386000000000000000e+03	-1.152941388327716049e+04
3.400000000000000000e+03	-3.418565902651168471e+03
3.504000000000000000e+03	1.504060536043196953e+04
3.506000000000000000e+03	2.616612969887040890e+03
3.553000000000000000e+03	-3.144432909129791733e+04
3.642000000000000000e+03	1.139918696294605252e+04
3.752000000000000000e+03	1.098405747504155079e+04
3.755000000000000000e+03	2.366067599153146875e+04
3.927000000000000000e+03	1.533729333950363798e+04
3.973000000000000000e+03	-8.728258896729696062e+03
3.994000000000000000e+03	1.637416085551668039e+04
4.000000000000000000e+03	8.941699067875792025e+03
4.099000000000000000e+03	-1.039936731035448247e+04
4.297000000000000000e+03	-1.397108811530960702e+04
4.311000000000000000e+03	1.138543549426450045e+04
4.328000000000000000e+03	6.233078838165373782e+03
4.467000000000000000e+03	-1.495968677486609522e+04
4.518000000000000000e+03	4.294269713724937901e+03
4.523000000000000000e+03	1.803124951136454183e+04
4.526000000000000000e+03	5.737954774530156101e+03
4.564000000000000000e+03	3.689734299875965462e+03
4.582000000000000000e+03	6.686829146138068609e+03
4.591000000000000000e+03	-4.393506074874902879e+03
4.634000000000000000e+03	7.639493626727966330e+03
4.678000000000000000e+03	7.588854816173721929e+02
4.725000000000000000e+03	1.364614069928075332e+04
4.794000000000000000e+03	-1.151395734594988880e+03
4.906000000000000000e+03	-2.731345060419685524e+03
4.910000000000000000e+03	-2.487706990540711104e+03
4.985000000000000000e+03	2.604970040995951877e+03
5.121000000000000000e+03	8.074118284494506042e+03
5.154000000000000000e+03	-1.564431856000670678e+02
5.246000000000000000e+03	1.838395699535284075e+04
5.270000000000000000e+03	1.833063572936108540e+04
5.321000000000000000e+03	5.780441398866239069e+03
5.613000000000000000e+03	3.794940635941306937e+03
5.660000000000000000e+03	-6.455152590117223554e+03
5.769000000000000000e+03	8.874364955611992627e+03
5.837000000000000000e+03	3.875399006646387079e+03
5.843000000000000000e+03	1.324176723168499302e+04
5.857000000000000000e+03	1.533433368399057508e+04
5.966000000000000000e+03	-1.372213966359300457e+03
5.980000000000000000e+03	3.246686949631930929e+03
5.999000000000000000e+03	1.053780516839329903e+04
6.016000000000000000e+03	-1.074210081439580108e+03
6.221000000000000000e+03	9.795700314486295611e+03
6.226000000000000000e+03	-6.003311846711076214e+03
6.257000000000000000e+03	-2.151892866706926725e+04
6.309000000000000000e+03	1.408169686199877287e+04
6.408000000000000000e+03	1.152430883974001154e+04
6.633000000000000000e+03	7.000417803419551092e+03
6.735000000000000000e+03	1.172454688933974285e+04
6.805000000000000000e+03	5.528354643608888182e+03
6.837000000000000000e+03	6.863072914245311949e+03
6.861000000000000000e+03	8.309480153710823288e+03
7.000000000000000000e+03	-7.273829421529007050e+03
7.008000000000000000e+03	1.426226010581646960e+03
7.020000000000000000e+03	-2.930596979245216517e+03
7.030000000000000000e+03	8.130097205752603259e+03
7.086000000000000000e+03	4.261831729923305829e+03
7.114000000000000000e+03	1.379804480377888831e+04
7.138000000000000000e+03	5.904918611456532744e+03
7.193000000000000000e+03	9.956258078134300376e+03
7.265000000000000000e+03	5.263095761941786805e+03
7.314000000000000000e+03	8.180633375367117878e+03
7.409000000000000000e+03	7.002586052177158308e+03
7.441000000000000000e+03	1.271161052173282042e+04
7.489000000000000000e+03	6.710310202351174667e+03
7.510000000000000000e+03	5.939556897433562881e+03
7.515000000000000000e+03	9.259643516883965276e+03
7.550000000000000000e+03	4.939618943045572451e+03
7.565000000000000000e+03	8.979339677746736925e+03
7.611000000000000000e+03	3.197815720183299163e+03
7.641000000000000000e+03	6.172733337705241183e+02
7.650000000000000000e+03	6.747761780027833083e+03
7.651000000000000000e+03	3.482900508382710086e+03
7.749000000000000000e+03	3.622624646797961304e+03
7.776000000000000000e+03	5.340721836511812093e+00
7.831000000000000000e+03	-5.577855232655063446e+03
7.888000000000000000e+03	-5.617235060872887516e+03
7.978000000000000000e+03	8.613412032387064755e+03
8.058000000000000000e+03	2.908915517429035845e+03
8.059000000000000000e+03	9.412125889829354719e+02
8.068000000000000000e+03	1.879444791156873544e+04
8.082000000000000000e+03	1.270568529379115432e+02
8.159000000000000000e+03	-2.273665413826383883e+02
8.200000000000000000e+03	1.224737637444622123e+03
8.291000000000000000e+03	1.208783800894090382e+04
8.426000000000000000e+03	8.715636203610183657e+03
8.427000000000000000e+03	4.509988874894883338e+03
8.446000000000000000e+03	1.136411385228292056e+04
8.468000000000000000e+03	5.815098711947814991e+03
8.569000000000000000e+03	4.980009574680530932e+03
8.577000000000000000e+03	6.511515007756378509e+03
8.600000000000000000e+03	1.106329208200640460e+04
8.644000000000000000e+03	1.193325509429082740e+04
8.654000000000000000e+03	2.648114106329168408e+03
8.690000000000000000e+03	-1.583240594556365977e+03
8.761000000000000000e+03	6.152828137462028280e+03
8.773000000000000000e+03	5.038933684574396921e+02
8.850000000000000000e+03	5.315501355994152618e+03
8.880000000000000000e+03	1.431768579196661267e+04
9.103000000000000000e+03	2.684783889607039328e+03
9.308000000000000000e+03	8.082615386907127686e+03
9.318000000000000000e+03	-3.951545726862083484e+03
9.339000000000000000e+03	9.522369074614289275e+03
9.354000000000000000e+03	-5.897051780910108391e+03
9.357000000000000000e+03	8.980617968776065027e+03
9.378000000000000000e+03	-1.981033576109092246e+04
9.458000000000000000e+03	1.525068605669706631e+04
9.665000000000000000e+03	1.810717284189778729e+04
9.686000000000000000e+03	-9.457789352517106636e+02
9.739000000000000000e+03	-5.056024429978546323e+03
9.892000000000000000e+03	1.317124274087465164e+04
9.928000000000000000e+03	-4.961603559245470933e+03
